start_date,end_date,finished,condition,subject,gender,age,mood_pre,mood_post,STAI_pre_1_1,STAI_pre_1_2,STAI_pre_1_3,STAI_pre_1_4,STAI_pre_1_5,STAI_pre_1_6,STAI_pre_1_7,STAI_pre_2_1,STAI_pre_2_2,STAI_pre_2_3,STAI_pre_2_4,STAI_pre_2_5,STAI_pre_2_6,STAI_pre_2_7,STAI_pre_3_1,STAI_pre_3_2,STAI_pre_3_3,STAI_pre_3_4,STAI_pre_3_5,STAI_pre_3_6,STAI_post_1_1,STAI_post_1_2,STAI_post_1_3,STAI_post_1_4,STAI_post_1_5,STAI_post_1_6,STAI_post_1_7,STAI_post_2_1,STAI_post_2_2,STAI_post_2_3,STAI_post_2_4,STAI_post_2_5,STAI_post_2_6,STAI_post_2_7,STAI_post_3_1,STAI_post_3_2,STAI_post_3_3,STAI_post_3_4,STAI_post_3_5,STAI_post_3_6,moral_dilemma_dog,moral_dilemma_wallet,moral_dilemma_plane,moral_dilemma_resume,moral_dilemma_kitten,moral_dilemma_trolley,moral_dilemma_control,presentation_experience,presentation_unpleasant,presentation_fun,presentation_challenge,PBC_1,PBC_2,PBC_3,PBC_4,PBC_5,REI_1,REI_2,REI_3,REI_4,REI_5,REI_6,REI_7,REI_8,REI_9,REI_10,REI_11,REI_12,REI_13,REI_14,REI_15,REI_16,REI_17,REI_18,REI_19,REI_20,REI_21,REI_22,REI_23,REI_24,REI_25,REI_26,REI_27,REI_28,REI_29,REI_30,REI_31,REI_32,REI_33,REI_34,REI_35,REI_36,REI_37,REI_38,REI_39,REI_40,MAIA_1_1,MAIA_1_2,MAIA_1_3,MAIA_1_4,MAIA_1_5,MAIA_1_6,MAIA_1_7,MAIA_1_8,MAIA_1_9,MAIA_1_10,MAIA_1_11,MAIA_1_12,MAIA_1_13,MAIA_1_14,MAIA_1_15,MAIA_1_16,MAIA_2_1,MAIA_2_2,MAIA_2_3,MAIA_2_4,MAIA_2_5,MAIA_2_6,MAIA_2_7,MAIA_2_8,MAIA_2_9,MAIA_2_10,MAIA_2_11,MAIA_2_12,MAIA_2_13,MAIA_2_14,MAIA_2_15,MAIA_2_16,STAI_pre,STAI_post,MAIA_noticing,MAIA_not_distracting,MAIA_not_worrying,MAIA_attention_regulation,MAIA_emotional_awareness,MAIA_self_regulation,MAIA_body_listening,MAIA_trusting,PBC,REI_rational_ability,REI_rational_engagement,REI_experiental_ability,REI_experiental_engagement,moral_judgment,moral_judgment_disgust,moral_judgment_non_disgust,presentation_evaluation,logbook,exclude
11/6/2014,11/6/2014,1,stress,126,female,20,59,76,1,1,1,1,1,1,1,2,1,1,1,1,2,1,3,3,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,3,3,9,9,8,9,9,3,8,2,21,78,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,27,,,,,,,,,,,,,,7.857142857142857,8.666666666666666,7,4,,0
11/6/2014,11/6/2014,1,control,134,female,18,64,,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,1,9,1,8,8,2,6,,,,,1,3,1,4,4,4,4,4,4,4,5,4,4,4,4,5,5,4,5,5,4,4,5,3,4,5,4,5,5,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,3,5,5,4,3,3,2,4,5,4,4,3,3,3,4,3,4,3,3,4,4,5,4,3,2,3,3,3,4,4,5,4,28,,17,8,13,24,19,12,10,13,13,41,43,41,40,5,3.3333333333333335,6.333333333333333,,,0
11/6/2014,11/6/2014,1,stress,131,female,20,35,60,3,4,3,3,3,2,3,3,2,3,3,3,2,1,4,2,1,2,3,4,2,2,2,3,3,2,1,2,1,2,2,1,2,1,3,2,1,1,3,3,8,9,9,3,9,5,4,2,85,14,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,39,,,,,,,,,,,,,,6.714285714285714,8.666666666666666,5.666666666666667,3,,0
11/6/2014,11/6/2014,1,stress,136,female,20,64,80,2,1,2,2,3,1,2,2,2,2,2,2,1,1,2,2,1,1,3,2,2,2,1,1,3,1,2,2,1,2,2,1,1,1,2,2,1,1,4,2,9,5,9,5,9,4,8,2,8,89,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,,,,,,,,,,,,,,7,9,4.666666666666667,5,,0
11/6/2014,11/6/2014,1,control,135,female,18,82,,1,1,1,2,3,1,1,4,1,2,2,1,1,1,2,2,1,1,3,3,,,,,,,,,,,,,,,,,,,,,9,4,9,8,9,2,7,,,,,2,4,2,5,2,5,4,4,2,4,2,2,3,3,4,5,5,4,4,5,5,3,5,1,4,4,4,4,2,1,4,4,5,5,2,4,2,5,4,5,2,4,3,4,3,0,4,3,1,3,4,2,3,5,4,0,0,4,2,2,1,3,1,2,2,3,2,1,0,2,0,3,0,3,4,4,4,34,,8,9,12,12,10,3,6,12,15,36,30,41,38,6.857142857142857,9,4.666666666666667,,,0
11/6/2014,11/6/2014,1,stress,138,male,21,18,44,4,2,4,3,3,2,2,2,2,2,2,4,4,1,4,2,2,2,3,3,2,2,2,3,2,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,8,3,2,9,9,1,9,1,36,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,35,,,,,,,,,,,,,,5.857142857142857,6.333333333333333,4.333333333333333,3,,0
11/6/2014,11/6/2014,1,control,137,female,24,61,,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,3,2,3,3,3,,,,,,,,,,,,,,,,,,,,,7,6,5,6,9,6,3,,,,,4,3,4,3,4,3,2,2,3,4,,,,,,,,,,,3,4,3,3,3,4,3,4,3,3,2,4,3,3,4,3,2,4,3,3,3,3,3,4,2,4,4,4,3,4,3,2,3,3,2,3,2,4,4,4,4,4,4,3,4,4,3,3,3,2,3,4,3,4,4,4,4,39,,15,9,8,25,18,11,11,12,18,,,,,6,7,6,,,0
11/6/2014,11/6/2014,1,control,139,female,18,40,,2,2,1,1,2,1,1,3,1,2,3,1,1,1,2,2,1,1,3,3,,,,,,,,,,,,,,,,,,,,,9,7,3,9,3,1,7,,,,,3,2,1,5,2,5,3,3,5,4,4,4,3,3,4,5,5,4,3,4,4,4,5,3,3,4,3,3,2,3,3,5,4,2,4,3,3,4,4,2,3,3,3,3,3,5,5,5,5,5,3,3,3,3,2,3,2,3,2,2,2,3,3,4,4,4,4,4,2,4,1,3,1,1,4,4,4,34,,20,11,8,17,19,11,5,12,13,38,40,31,33,5.571428571428571,5,5.666666666666667,,,0
11/6/2014,11/6/2014,1,stress,142,female,22,96,98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,9,9,5,3,2,0,100,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,,,,,7.571428571428571,9,7.666666666666667,4,,0
11/6/2014,11/6/2014,1,control,143,female,17,82,,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,7,9,9,6,8,3,7,,,,,3,3,4,4,4,5,4,4,3,3,4,2,4,4,4,3,4,2,3,2,4,3,4,2,3,3,2,4,2,3,2,4,4,3,4,4,1,3,4,4,3,3,2,4,4,5,5,5,5,6,3,1,3,6,4,4,4,4,1,1,3,5,5,4,3,5,4,4,3,3,3,3,2,1,5,5,5,26,,20,10,13,22,21,13,6,15,18,27,34,35,34,7,8,6,,,0
11/6/2014,11/6/2014,1,stress,140,female,18,57,82,3,2,2,2,3,1,1,2,1,2,3,2,2,1,3,1,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,3,2,9,8,9,7,9,2,7,2,1,96,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,30,,,,,,,,,,,,,,7.285714285714286,9,5.666666666666667,3,,0
11/6/2014,11/6/2014,1,stress,144,female,18,50,61,2,2,1,1,2,1,1,3,1,2,2,2,2,1,2,2,1,2,4,2,3,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,8,6,5,6,5,2,7,1,22,41,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,31,,,,,,,,,,,,,,5.571428571428571,6,4.666666666666667,4,,0
11/6/2014,11/6/2014,1,control,141,female,18,55,,3,1,2,1,2,1,2,3,1,2,3,2,2,1,3,2,2,1,3,2,,,,,,,,,,,,,,,,,,,,,5,7,8,6,8,3,7,,,,,4,5,3,4,3,4,4,2,4,4,3,4,5,3,4,4,2,4,4,4,4,4,4,2,4,4,3,4,2,2,4,4,3,4,4,4,2,3,3,4,4,2,3,3,4,3,4,3,4,4,3,3,4,4,2,5,3,3,3,3,3,3,4,3,3,4,3,2,2,3,3,1,0,2,3,3,4,39,,14,10,10,23,17,10,3,10,19,33,33,37,36,6.285714285714286,7,5.333333333333333,,,0
11/6/2014,11/6/2014,1,stress,146,male,18,50,62,3,2,2,3,3,1,2,4,1,3,3,2,2,1,3,2,2,1,2,3,3,2,2,2,2,1,2,3,1,2,2,2,1,1,3,2,2,1,2,3,4,3,8,7,9,2,6,2,58,32,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,39,,,,,,,,,,,,,,5.571428571428571,7,4,4,,0
11/6/2014,11/6/2014,1,control,149,female,18,53,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,3,8,9,7,2,2,9,,,,,2,2,2,4,3,5,4,4,5,5,1,4,4,4,3,5,5,1,2,5,2,2,4,4,2,5,5,5,2,4,1,4,1,3,4,2,5,1,5,1,1,5,5,2,5,1,4,2,3,3,1,2,4,4,4,4,4,4,4,4,4,4,4,3,2,3,4,2,3,3,3,3,3,3,5,3,3,40,,10,6,12,28,16,11,9,11,13,46,42,28,21,5.714285714285714,4.666666666666667,5.666666666666667,,,0
11/6/2014,11/6/2014,1,control,148,female,20,79,,3,1,2,2,2,1,3,2,2,2,2,1,2,2,2,2,3,1,2,2,,,,,,,,,,,,,,,,,,,,,5,8,4,7,7,3,4,,,,,3,2,2,4,2,4,4,3,2,3,4,4,4,4,4,2,2,4,4,2,4,4,3,2,4,4,2,4,2,2,3,2,2,3,2,4,2,3,,4,3,2,2,2,4,3,4,4,4,2,3,2,4,2,2,4,2,4,2,2,2,4,4,4,5,4,2,2,4,3,4,4,4,4,4,4,4,39,,15,7,8,20,19,13,12,12,13,27,,35,34,5.428571428571429,5.333333333333333,6,,,0
11/6/2014,11/6/2014,1,stress,147,female,17,64,82,2,2,2,2,1,3,1,2,1,3,3,2,2,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,7,4,6,8,9,3,8,2,12,83,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,28,,,,,,,,,,,,,,6.428571428571429,7.333333333333333,5,4,"did not believe presentation was real, expected relationship stress and q's",0
11/6/2014,11/6/2014,1,control,145,male,19,56,,1,1,2,1,3,1,1,3,1,2,3,1,1,2,2,2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,8,9,8,7,6,1,3,,,,,1,5,2,2,2,4,4,4,2,4,5,2,4,4,2,4,1,2,4,4,4,4,4,2,4,4,4,5,5,3,2,4,4,4,3,3,1,2,3,2,2,3,3,2,3,2,4,4,2,4,2,2,5,3,4,1,1,2,4,3,3,2,0,0,3,1,1,2,2,4,2,2,1,3,4,4,4,32,,12,8,12,16,5,10,6,12,12,33,30,34,33,6,7.333333333333333,5.666666666666667,,,0
11/6/2014,11/6/2014,1,stress,150,female,20,20,62,4,3,3,3,4,2,2,3,2,4,4,3,3,2,4,4,2,2,4,4,3,3,1,2,4,2,1,3,1,4,4,2,2,1,4,3,1,2,3,3,9,7,8,9,9,6,8,2,71,29,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,49,,,,,,,,,,,,,,8,8.666666666666666,7.333333333333333,5,,0
11/6/2014,11/6/2014,1,stress,152,female,19,57,72,2,2,1,1,2,2,1,3,1,3,3,2,2,1,2,3,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,2,2,1,2,3,2,9,9,8,6,9,1,7,2,4,85,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,35,,,,,,,,,,,,,,7,8.666666666666666,5.333333333333333,4,"very short story, gives presentations a lot, so not difficult",0
11/6/2014,11/6/2014,1,control,155,female,19,57,,3,3,2,2,3,1,1,3,1,4,3,2,2,1,4,3,2,2,3,3,,,,,,,,,,,,,,,,,,,,,7,9,9,7,8,3,5,,,,,5,4,1,5,2,4,3,4,2,4,3,4,4,3,4,4,1,3,3,3,4,4,5,3,3,4,3,4,2,3,3,4,4,3,4,4,3,3,4,4,3,4,4,3,4,5,5,4,4,2,2,3,3,2,2,3,3,2,2,3,2,2,3,4,4,3,4,3,4,3,3,4,3,3,5,5,5,48,,18,7,7,17,18,13,10,15,17,37,33,35,33,6.857142857142857,8,6.333333333333333,,,0
11/6/2014,11/6/2014,1,control,156,female,18,76,,2,1,2,3,1,1,2,1,1,2,3,1,1,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,7,9,9,9,9,3,7,,,,,4,3,1,2,4,5,5,5,4,4,5,5,5,4,5,4,5,3,5,4,5,3,5,4,5,4,4,5,3,5,5,4,5,5,5,4,1,5,4,4,4,5,4,4,5,4,4,3,3,3,3,2,5,5,4,5,3,4,3,2,1,3,5,4,5,4,4,1,3,4,4,3,2,3,4,5,3,35,,14,8,14,21,22,12,8,12,14,38,45,46,46,7.571428571428571,8.333333333333334,7,,,0
11/6/2014,11/6/2014,1,stress,159,female,18,9,0,4,4,4,4,4,2,4,3,3,3,3,4,4,2,4,3,3,3,4,3,4,3,4,4,3,2,3,4,2,4,4,3,3,2,4,3,2,2,4,4,9,8,9,8,9,8,8,2,100,0,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,64,,,,,,,,,,,,,,8.428571428571429,9,8,2,,0
11/6/2014,11/6/2014,1,stress,154,female,18,62,67,3,2,3,3,3,3,1,4,2,3,3,3,3,1,4,3,2,1,4,3,2,2,1,1,2,1,1,2,1,2,3,1,1,1,2,2,1,1,3,2,8,8,6,9,9,4,5,2,73,8,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,32,,,,,,,,,,,,,,7,7.666666666666667,7,3,,0
11/6/2014,11/6/2014,1,control,151,male,23,76,,2,2,1,1,1,1,1,3,1,2,2,1,1,1,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,4,8,7,6,5,4,7,,,,,3,4,3,4,3,3,4,4,4,3,4,4,4,4,4,2,4,2,4,3,4,4,5,2,4,4,4,4,3,4,3,4,4,4,4,3,3,4,4,4,3,4,3,3,4,3,3,4,4,3,3,3,5,4,3,3,1,4,3,3,3,3,3,2,4,4,4,3,4,3,4,3,3,3,3,4,4,30,,14,9,12,20,17,14,9,11,17,31,40,38,36,5.857142857142857,5.333333333333333,6,,,0
11/6/2014,11/6/2014,1,control,157,female,19,42,,4,3,2,2,3,1,2,3,1,3,4,2,1,2,3,3,2,2,3,3,,,,,,,,,,,,,,,,,,,,,9,5,9,5,9,3,6,,,,,4,4,5,4,4,4,5,4,5,3,5,5,5,5,4,4,4,3,4,4,4,4,2,4,4,5,4,5,3,3,2,4,4,2,4,4,3,4,4,4,2,4,4,2,3,5,5,5,5,4,2,2,4,2,1,4,3,4,4,4,3,4,4,4,4,5,4,2,1,2,0,3,2,1,3,3,5,49,,20,8,7,26,21,5,6,11,21,39,37,41,35,6.571428571428571,9,4.333333333333333,,,0
11/6/2014,11/6/2014,1,stress,158,female,22,72,35,2,3,1,2,2,1,3,3,1,2,4,1,2,2,3,2,2,2,2,2,4,4,2,3,4,3,2,3,2,3,4,3,3,3,4,4,2,3,4,4,9,9,9,7,8,5,7,2,75,22,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,64,,,,,,,,,,,,,,7.714285714285714,8.666666666666666,7,2,,0
11/6/2014,11/6/2014,1,control,160,male,18,47,,2,1,1,2,2,2,3,3,1,3,2,2,1,2,2,3,3,2,4,3,,,,,,,,,,,,,,,,,,,,,7,9,8,9,9,3,6,,,,,2,3,4,2,4,4,1,2,4,2,3,4,3,2,1,3,4,4,3,4,2,4,5,2,2,5,1,4,1,4,2,4,1,4,3,2,1,1,4,1,2,3,2,3,4,1,4,5,3,4,3,2,4,4,2,4,3,4,4,4,3,4,3,1,4,4,4,5,4,3,1,0,1,1,4,5,4,44,,13,9,10,26,16,13,2,13,15,30,37,17,27,7.285714285714286,8,7,,,0
11/7/2014,11/7/2014,1,stress,162,male,19,77,89,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,8,3,8,2,9,1,9,2,0,100,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,21,,,,,,,,,,,,,,5.714285714285714,8.333333333333334,2,5,"finds it fun to give presentations; no stress whatsoever; does not prepare, thinks it is useless to prepare; thinks humor is important; did prepare for the current presentation",0
11/7/2014,11/7/2014,1,stress,161,female,19,11,31,4,3,3,2,4,2,3,3,3,3,4,2,3,1,4,3,3,2,3,4,3,3,3,3,4,1,2,3,2,4,4,3,3,1,3,3,3,2,3,4,7,8,6,4,8,6,7,2,87,15,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,57,,,,,,,,,,,,,,6.571428571428571,7,6,2,,0
11/7/2014,11/7/2014,1,stress,164,female,22,60,62,2,3,2,2,3,2,2,3,2,3,3,2,2,2,3,3,2,2,3,3,2,2,3,2,2,1,1,3,1,2,2,2,1,1,2,2,1,1,2,2,9,7,7,8,8,7,8,2,58,40,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,35,,,,,,,,,,,,,,7.714285714285714,8,7.333333333333333,3,,0
11/7/2014,11/7/2014,1,control,163,female,19,76,,2,2,2,2,2,2,1,2,1,2,2,3,3,1,3,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,8,8,8,9,9,6,8,,,,,4,5,4,4,3,4,5,5,4,5,3,3,5,5,4,4,5,3,3,4,4,5,1,3,5,4,4,5,3,2,4,3,5,3,4,5,3,3,3,4,3,4,4,4,3,4,4,4,4,2,2,1,5,5,2,3,2,3,2,4,3,2,4,4,4,4,4,3,3,3,4,3,3,3,4,4,4,38,,16,5,12,19,20,13,9,12,20,40,31,46,36,8,8.333333333333334,7.666666666666667,,,0
11/7/2014,11/7/2014,1,stress,165,female,18,71,65,3,2,3,3,3,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,1,3,3,1,1,2,2,2,2,2,2,2,7,6,7,6,5,5,7,2,80,19,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,40,,,,,,,,,,,,,,6.142857142857143,6.333333333333333,5.666666666666667,3,,0
11/7/2014,11/7/2014,1,control,167,male,18,87,,1,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,9,8,3,6,9,3,3,,,,,2,5,1,4,4,2,4,4,3,4,3,2,3,4,4,2,3,3,4,3,4,5,4,2,4,4,2,4,4,3,3,4,4,3,3,4,,3,3,3,4,2,4,3,3,4,4,4,4,4,2,4,4,2,3,3,3,4,3,3,3,4,4,2,3,0,0,4,4,3,2,4,3,4,4,2,3,30,,16,10,9,23,9,13,11,9,16,,32,36,34,5.857142857142857,7,5.666666666666667,,,0
11/7/2014,11/7/2014,1,control,166,male,19,72,,3,1,3,2,2,3,2,2,1,2,2,2,2,2,2,2,1,1,3,2,,,,,,,,,,,,,,,,,,,,,9,7,8,5,8,5,4,,,,,3,5,4,5,4,4,5,4,3,4,3,3,4,5,,3,2,4,4,4,4,3,3,4,4,3,4,5,2,2,2,5,5,4,3,4,4,3,3,4,3,3,3,2,3,3,5,4,4,5,4,6,3,4,4,4,4,3,4,4,3,4,2,5,4,5,5,4,3,1,1,2,3,4,5,5,5,40,,16,15,11,26,21,9,9,15,21,35,29,,35,6.571428571428571,8.333333333333334,5.666666666666667,,,0
11/7/2014,11/7/2014,1,stress,171,female,18,76,75,2,1,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,9,9,9,8,9,5,7,2,14,66,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,31,,,,,,,,,,,,,,8,9,7.333333333333333,3,,0
11/7/2014,11/7/2014,1,stress,173,female,21,66,74,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,1,2,3,1,2,3,2,2,2,3,2,2,1,3,3,9,6,9,8,9,4,7,2,10,38,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,42,,,,,,,,,,,,,,7.428571428571429,9,6,4,,0
11/7/2014,11/7/2014,1,control,168,female,21,95,,3,2,1,1,3,1,2,4,1,3,4,1,1,1,3,3,3,1,3,3,,,,,,,,,,,,,,,,,,,,,9,2,8,3,9,3,9,,,,,5,5,5,5,2,5,4,4,3,2,4,3,4,4,4,5,5,4,5,5,5,5,5,1,5,5,5,4,3,2,5,5,5,5,4,3,1,2,4,5,4,4,3,4,2,4,4,0,2,5,5,1,5,2,1,4,3,1,4,4,3,1,5,5,4,1,1,0,0,0,0,0,0,0,1,1,1,44,,10,11,8,20,16,0,0,3,22,36,36,44,41,6.142857142857143,8.666666666666666,2.6666666666666665,,,0
11/7/2014,11/7/2014,1,control,176,female,21,75,,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,9,6,9,7,7,7,6,,,,,5,2,1,2,5,5,2,4,4,4,3,1,4,4,4,5,4,3,3,1,5,2,5,2,3,4,4,4,1,3,4,4,4,5,5,4,2,4,4,4,4,3,4,3,2,4,4,4,4,5,2,2,2,2,2,2,1,4,2,2,2,4,4,4,5,5,5,5,5,4,4,4,4,5,5,5,5,23,,16,9,6,17,23,18,13,15,15,32,33,37,38,7.285714285714286,8.333333333333334,6.666666666666667,,,0
11/7/2014,11/7/2014,1,stress,175,female,21,46,46,2,2,2,2,2,1,1,3,1,3,3,2,2,1,3,2,1,1,3,3,2,2,1,2,2,1,1,3,1,3,3,1,1,1,3,3,1,2,3,3,7,5,5,7,8,4,7,2,58,45,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,39,,,,,,,,,,,,,,6.142857142857143,6.666666666666667,5.333333333333333,4,did not expect to actually give the presentation,0
11/7/2014,11/7/2014,1,stress,169,female,18,42,58,4,3,4,3,3,3,3,4,2,4,4,3,3,2,4,3,3,4,3,4,2,2,2,2,3,3,1,2,1,3,2,1,1,1,2,2,1,2,3,3,9,9,8,8,9,2,3,2,87,39,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,39,,,,,,,,,,,,,,6.857142857142857,8.666666666666666,6.333333333333333,4,,0
11/7/2014,11/7/2014,1,control,170,female,21,65,,1,1,1,1,2,1,2,2,1,2,2,1,1,3,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,8,8,6,8,8,6,8,,,,,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,2,4,2,4,4,4,3,4,4,3,3,2,4,3,3,4,4,3,4,3,4,5,3,3,3,2,4,5,2,3,3,3,3,4,4,4,4,3,4,3,4,2,2,2,1,1,1,2,4,4,4,31,,15,8,11,24,18,7,4,12,18,38,37,35,36,7.428571428571429,7.333333333333333,7.333333333333333,,,0
11/7/2014,11/7/2014,1,stress,174,female,17,74,76,2,2,1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,9,9,7,8,9,2,2,2,37,24,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,26,,,,,,,,,,,,,,6.571428571428571,8.333333333333334,6.333333333333333,4,,0
11/7/2014,11/7/2014,1,control,172,male,20,68,,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,9,8,9,8,9,3,9,,,,,4,4,2,4,2,2,3,4,4,4,5,3,4,3,4,4,1,4,4,4,5,4,1,2,4,3,3,4,3,3,3,3,3,4,3,4,2,4,3,4,4,3,3,3,2,4,4,2,4,2,2,1,5,3,4,3,3,4,3,3,2,3,2,4,3,3,3,3,1,3,2,2,2,2,4,4,4,33,,14,5,12,21,15,9,6,12,16,31,26,35,41,7.857142857142857,9,6.333333333333333,,,0
11/7/2014,11/7/2014,1,stress,177,female,18,74,81,3,3,2,2,3,1,3,3,2,3,3,1,1,1,3,3,2,2,3,3,3,2,2,2,3,1,2,3,1,3,3,1,1,1,3,3,2,2,3,3,6,8,7,7,6,3,7,2,94,11,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,44,,,,,,,,,,,,,,6.285714285714286,6.333333333333333,6,3,,0
